"year","STATE","DISTRICT","FEC_ID","FIRST_NAME","LAST_NAME","INCUMBENT_IND","PARTY","candidate_votes","total_votes","runoff"
2006,"NC","04","H6NC04128","David","Price",1,"D",127340,195939,FALSE
2006,"NC","05","H4NC05146","Virginia","Foxx",1,"R",96138,168199,FALSE
2006,"NC","05","H6NC05109","Roger","Sharpe",0,"D",72061,168199,FALSE
2006,"NC","06","H4NC06011","Howard","Coble",1,"R",108433,153094,FALSE
2006,"NC","06","H6NC06081","Rory","Blake",0,"D",44661,153094,FALSE
2006,"NC","07","H6NC07154","Shirley","Davis",0,"R",38033,139820,FALSE
2006,"NC","07","H8NC07044","Mike","McIntyre",1,"D",101787,139820,FALSE
2006,"NC","08","H6NC08111","Larry","Kissell",0,"D",60597,121523,FALSE
2006,"NC","08","H8NC08042","Robert C. 'Robin'","Hayes",1,"R",60926,121523,FALSE
2006,"NC","09","H4NC09106","Sue","Myrick",1,"R",106206,159643,FALSE
2006,"NC","09","H6NC09150","Bill","Glass",0,"D",53437,159643,FALSE
2006,"NC","10","H4NC10047","Patrick","McHenry",1,"R",94179,152393,FALSE
2006,"NC","10","H6NC10141","Richard","Carsner",0,"D",58214,152393,FALSE
2006,"NC","11","H6NC11172","Heath","Shuler",0,"D",124972,232314,FALSE
2006,"NC","11","H8NC11038","Charles H.","Taylor",1,"R",107342,232314,FALSE
2006,"NC","12","H2NC12021","Mel","Watt",1,"D",71345,106472,FALSE
2006,"NC","12","H4NC12043","Ada M.","Fisher",0,"R",35127,106472,FALSE
2006,"NC","13","H2NC13029","Brad","Miller",1,"D",98540,154660,FALSE
2006,"NC","13","H4NC05138","Vernon","Robinson",0,"R",56120,154660,FALSE
2006,"ND","01","H2ND00057","Earl","Pomeroy",1,"D",142934,217621,FALSE
2006,"ND","01","H6ND00090","Matt","Mechtel",0,"R",74687,217621,FALSE
2006,"NE","01","H4NE01064","Jeff","Fortenberry",1,"R",121015,207375,FALSE
2006,"NE","01","H6NE01093","Maxine B.","Moul",0,"D",86360,207375,FALSE
2006,"NE","02","H6NE02117","Jim","Esch",0,"D",82504,181979,FALSE
2006,"NE","02","H8NE02139","Lee","Terry",1,"R",99475,181979,FALSE
2006,"NE","03","H6NE03115","Adrian","Smith",0,"R",113687,206733,FALSE
2006,"NE","03","H6NE03131","Scott","Kleeb",0,"D",93046,206733,FALSE
2006,"NH","01","H2NH01130","Jeb","Bradley",1,"R",95527,196377,FALSE
2006,"NH","01","H6NH01230","Carol","Shea-Porter",0,"D",100691,196377,FALSE
2006,"NH","02","H0NH02017","Charles","Bass",1,"R",94088,206292,FALSE
2006,"NH","02","H4NH02175","Paul W.","Hodes",0,"D",108743,206292,FALSE
2006,"NJ","01","H0NJ01066","Robert E.","Andrews",1,"D",140110,140110,FALSE
2006,"NJ","02","H2NJ02037","Frank A.","LoBiondo",1,"R",111245,180575,FALSE
2006,"NJ","02","H6NJ02145","Viola","Thomas-Hughes",0,"D",64279,180575,FALSE
2006,"NJ","03","H4NJ13022","Jim","Saxton",1,"R",122559,209851,FALSE
2006,"NJ","03","H6NJ03135","Rich","Sexton",0,"D",86113,209851,FALSE
2006,"NJ","04","H6NJ04133","Carol E.","Gay",0,"D",62905,189540,FALSE
2006,"NJ","04","H8NJ04014","Christopher H.","Smith",1,"R",124482,189540,FALSE
2006,"NJ","05","H6NJ05148","Paul","Aronsohn",0,"D",89503,204242,FALSE
2006,"NJ","05","H8NJ05052","Scott","Garrett",1,"R",112142,204242,FALSE
2006,"NJ","06","H6NJ06203","Leigh-Ann","Bellew",0,"R",43539,143773,FALSE
2006,"NJ","06","H8NJ03073","Frank, Jr.","Pallone",1,"D",98615,143773,FALSE
2006,"NJ","07","H6NJ07128","Linda","Stender",0,"D",95454,199075,FALSE
2006,"NJ","07","H8NJ06118","Mike","Ferguson",1,"R",98399,199075,FALSE
2006,"NJ","08","H6NJ08118","Bill, Jr.","Pascrell",1,"D",97568,137639,FALSE
2006,"NJ","08","H6NJ08134","Jose M.","Sandoval",0,"R",39053,137639,FALSE
2006,"NJ","09","H6NJ09165","Steven R.","Rothman",1,"D",105853,148095,FALSE
2006,"NJ","09","H6NJ09215","Vincent","Micco",0,"R",40879,148095,FALSE
2006,"NJ","10","H0NJ10026","Donald M.","Payne",1,"D",90264,90264,FALSE
2006,"NJ","11","H2NJ05014","Rodney","Frelinghuysen",1,"R",126085,203071,FALSE
2006,"NJ","11","H6NJ11112","Tom","Wyka",0,"D",74414,203071,FALSE
2006,"NJ","12","H6NJ12144","Rush","Holt",1,"D",125468,190977,FALSE
2006,"NJ","12","H6NJ12185","Joseph S.","Sinagra",0,"R",65509,190977,FALSE
2006,"NJ","13","H6NJ13191","Albio","Sires",0,"D",77238,99630,FALSE
2006,"NJ","13","H6NJ13217","John J.","Guarini",0,"R",19284,99630,FALSE
2006,"NM","01","H8NM01117","Patricia A.","Madrid",0,"D",105125,211111,FALSE
2006,"NM","01","H8NM01174","Heather A.","Wilson",1,"R",105986,211111,FALSE
2006,"NM","02","H2NM02126","Steve","Pearce",1,"R",92620,155874,FALSE
2006,"NM","02","H6NM02085","Albert D.","Kissling",0,"D",63119,155874,FALSE
2006,"NM","03","H6NM03042","Ronald M.","Dolin",0,"R",49219,194099,FALSE
2006,"NM","03","H8NM03097","Tom","Udall",1,"D",144880,194099,FALSE
2006,"NV","01","H6NV01158","Kenneth","Wegner",0,"R",40917,131124,FALSE
2006,"NV","01","H8NV01071","Shelley","Berkley",1,"D",85025,131124,FALSE
2006,"NV","02","H6NV02164","Dean","Heller",0,"R",117168,232724,FALSE
2006,"NV","02","H6NV02180","Jill","Derby",0,"D",104593,232724,FALSE
2006,"NV","03","H0NV01078","Jon","Porter",1,"R",102232,210979,FALSE
2006,"NV","03","H6NV03022","Tessa M.","Hafen",0,"D",98261,210979,FALSE
2006,"NY","01","H2NY01067","Timothy H.","Bishop",1,"D",104360,167688,FALSE
2006,"NY","01","H6NY01100","Italo A.","Zanzi",0,"R",63328,167688,FALSE
2006,"NY","02","H0NY02036","John W.","Bugler",0,"R",44212,149488,FALSE
2006,"NY","02","H0NY02085","Steve J.","Israel",1,"D",105276,149488,FALSE
2006,"NY","03","H2NY03089","Peter T.","King",1,"R",101787,181630,FALSE
2006,"NY","03","H6NY03155","David L.","Mejias",0,"D",79843,181630,FALSE
2006,"NY","04","H6NY04112","Carolyn","McCarthy",1,"D",101861,156911,FALSE
2006,"NY","04","H6NY04120","Martin W.","Blessinger",0,"R",55050,156911,FALSE
2006,"NY","05","H4NY07011","Gary L.","Ackerman",1,"D",77190,77190,FALSE
2006,"NY","06","H8NY06048","Gregory W.","Meeks",1,"D",69405,69405,FALSE
2006,"NY","07","H6NY07131","Kevin","Brawley",0,"R",12220,76217,FALSE
2006,"NY","07","H8NY07046","Joseph","Crowley",1,"D",63997,76217,FALSE
2006,"NY","08","H2NY17071","Jerrold L.","Nadler",1,"D",108536,127622,FALSE
2006,"NY","08","H6NY08097","Eleanor","Friedman",0,"R",17413,127622,FALSE
2006,"NY","09","H8NY09091","Anthony D.","Weiner",1,"D",71762,71762,FALSE
2006,"NY","10","H2NY11017","Edolphus","Towns",1,"D",72171,78307,FALSE
2006,"NY","10","H6NY10101","Jonathan H.","Anderson",0,"R",4666,78307,FALSE
2006,"NY","11","H4NY11138","Yvette D.","Clarke",0,"D",88334,98102,FALSE
2006,"NY","11","H6NY11125","Stephen","Finger",0,"R",7447,98102,FALSE
2006,"NY","12","H2NY00010","Nydia M.","Velazquez",1,"D",62847,70029,FALSE
2006,"NY","12","H6NY12115","Allan E.","Romaguera",0,"R",7182,70029,FALSE
2006,"NY","13","H6NY13071","Stephen A.","Harrison",0,"D",45131,104465,FALSE
2006,"NY","13","H8NY13028","Vito","Fossella",1,"R",59334,104465,FALSE
2006,"NY","14","H2NY14037","Carolyn B.","Maloney",1,"D",119582,141551,FALSE
2006,"NY","14","H6NY14236","Danniel","Maio",0,"R",21969,141551,FALSE
2006,"NY","15","H6NY15126","Edward","Daniels",0,"R",6592,110508,FALSE
2006,"NY","15","H6NY19029","Charles B.","Rangel",1,"D",103916,110508,FALSE
2006,"NY","16","H0NY18065","Jose E.","Serrano",1,"D",56124,58883,FALSE
2006,"NY","16","H4NY16053","Ali","Mohamed",0,"R",2759,58883,FALSE
2006,"NY","17","H6NY17148","Jim","Faulkner",0,"R",28842,122456,FALSE
2006,"NY","17","H8NY19058","Eliot L.","Engel",1,"D",93614,122456,FALSE
2006,"NY","18","H4NY18075","Richard A.","Hoffman",0,"R",51450,175706,FALSE
2006,"NY","18","H8NY20056","Nita M.","Lowey",1,"D",124256,175706,FALSE
2006,"NY","19","H4NY19073","Sue W.","Kelly",1,"R",95359,195478,FALSE
2006,"NY","19","H6NY19144","John","Hall",0,"D",100119,195478,FALSE
2006,"NY","20","H6NY20167","Kirsten E.","Gillibrand",0,"D",125168,235722,FALSE
2006,"NY","20","H8NY22045","John E.","Sweeney",1,"R",110554,235722,FALSE
2006,"NY","21","H2NY21073","Warren","Redlich",0,"R",46752,214356,FALSE
2006,"NY","21","H8NY23084","Michael R.","McNulty",1,"D",167604,214356,FALSE
2006,"NY","22","H2NY26080","Maurice D.","Hinchey",1,"D",121683,121683,FALSE
2006,"NY","23","H2NY24036","John M.","McHugh",1,"R",106781,169099,FALSE
2006,"NY","23","H4NY23059","Robert J.","Johnson",0,"D",62318,169099,FALSE
2006,"NY","24","H6NY24128","Michael A.","Arcuri",0,"D",109686,203324,FALSE
2006,"NY","24","H6NY24144","Raymond A.","Meier",0,"R",91504,203324,FALSE
2006,"NY","25","H6NY25125","Dan","Maffei",0,"D",107108,217633,FALSE
2006,"NY","25","H8NY27036","James T.","Walsh",1,"R",110525,217633,FALSE
2006,"NY","26","H4NY26045","Jack","Davis",0,"D",100914,210171,FALSE
2006,"NY","26","H8NY27077","Thomas M.","Reynolds",1,"R",109257,210171,FALSE
2006,"NY","27","H4NY27076","Brian M.","Higgins",1,"D",140027,176641,FALSE
2006,"NY","27","H6NY27162","Michael J.","McHale",0,"R",36614,176641,FALSE
2006,"NY","28","H6NY03031","Louise M.","Slaughter",1,"D",106386,147230,FALSE
2006,"NY","28","H6NY28053","John E.","Donnelly",0,"R",40844,147230,FALSE
2006,"NY","29","H4NY29080","John Randy, Jr.","Kuhl",1,"R",106077,206121,FALSE
2006,"NY","29","H6NY29168","Eric J.","Massa",0,"D",100044,206121,FALSE
2006,"OH","01","H0OH01040","John","Cranley",0,"D",96584,202264,FALSE
2006,"OH","01","H8OH01043","Steve","Chabot",1,"R",105680,202264,FALSE
2006,"OH","02","H6OH02086","Jean","Schmidt",1,"R",120112,238081,FALSE
2006,"OH","02","H6OH02151","Victoria","Wulsin",0,"D",117595,238081,FALSE
2006,"OH","03","H2OH03067","Michael R.","Turner",1,"R",127978,218628,FALSE
2006,"OH","03","H6OH03159","Richard","Chema",0,"D",90650,218628,FALSE
2006,"OH","04","H6OH04082","Jim","Jordan",0,"R",129958,216636,FALSE
2006,"OH","04","H6OH04090","Richard E.","Siferd",0,"D",86678,216636,FALSE
2006,"OH","05","H4OH05035","Robin","Weirauch",0,"D",98544,228357,FALSE
2006,"OH","05","H8OH05044","Paul E.","Gillmor",1,"R",129813,228357,FALSE
2006,"OH","06","H6OH06095","Charles A., Jr.","Wilson",0,"D",135628,218476,FALSE
2006,"OH","06","H6OH06111","Chuck","Blasdel",0,"R",82848,218476,FALSE
2006,"OH","07","H0OH07021","Dave","Hobson",1,"R",137899,227478,FALSE
2006,"OH","07","H6OH07101","William R.","Conner",0,"D",89579,227478,FALSE
2006,"OH","08","H0OH08029","John A.","Boehner",1,"R",136863,214503,FALSE
2006,"OH","08","H0OH08060","Mort","Meier",0,"D",77640,214503,FALSE
2006,"OH","09","H2OH09031","Marcy","Kaptur",1,"D",153880,208999,FALSE
2006,"OH","09","H6OH09081","Bradley S.","Leavitt",0,"R",55119,208999,FALSE
2006,"OH","10","H6OH10105","Michael D.","Dovilla",0,"R",69996,208389,FALSE
2006,"OH","10","H6OH23033","Dennis J.","Kucinich",1,"D",138393,208389,FALSE
2006,"OH","11","H6OH11152","Lindsey N.","String",0,"R",29125,175924,FALSE
2006,"OH","11","H8OH11067","Stephanie Tubbs","Jones",1,"D",146799,175924,FALSE
2006,"OH","12","H0OH12013","Bob","Shamansky",0,"D",108746,254689,FALSE
2006,"OH","12","H0OH12062","Pat","Tiberi",1,"R",145943,254689,FALSE
2006,"OH","13","H6OH13133","Betty","Sutton",0,"D",135639,221561,FALSE
2006,"OH","13","H6OH13141","Craig","Foltin",0,"R",85922,221561,FALSE
2006,"OH","14","H4OH19036","Steven C.","LaTourette",1,"R",144069,250322,FALSE
2006,"OH","14","H6OH11145","Lewis R.","Katz",0,"D",97753,250322,FALSE
2006,"OH","15","H2OH15046","Deborah","Pryce",1,"R",110714,220567,FALSE
2006,"OH","15","H6OH15104","Mary Jo","Kilroy",0,"D",109659,220567,FALSE
2006,"OH","16","H6OH16029","Ralph","Regula",1,"R",137167,235122,FALSE
2006,"OH","16","H6OH16128","Thomas","Shaw",0,"D",97955,235122,FALSE
2006,"OH","17","H2OH17109","Tim","Ryan",1,"D",170369,212294,FALSE
2006,"OH","17","H6OH17092","Don, II","Manning",0,"R",41925,212294,FALSE
2006,"OH","18","H6OH18157","Zack","Space",0,"D",129646,208905,FALSE
2006,"OH","18","H6OH18231","Joy","Padgett",0,"R",79259,208905,FALSE
2006,"OK","01","H2OK01093","John","Sullivan",1,"R",116920,183729,FALSE
2006,"OK","01","H6OK01177","Alan","Gentges",0,"D",56724,183729,FALSE
2006,"OK","02","H4OK02089","Dan","Boren",1,"D",122347,168208,FALSE
2006,"OK","02","H6OK02217","Patrick K.","Miller",0,"R",45861,168208,FALSE
2006,"OK","03","H4OK06056","Frank D.","Lucas",1,"R",128042,189791,FALSE
2006,"OK","03","H6OK03207","Sue","Barton",0,"D",61749,189791,FALSE
2006,"OK","04","H2OK04055","Tom","Cole",1,"R",118266,183041,FALSE
2006,"OK","04","H6OK04106","Hal","Spake",0,"D",64775,183041,FALSE
2006,"OK","05","H6OK05160","Mary","Fallin",0,"R",108936,180425,FALSE
2006,"OK","05","H6OK05210","David","Hunter",0,"D",67293,180425,FALSE
2006,"OR","01","H6OR01217","Derrick","Kitts",0,"R",90904,269627,FALSE
2006,"OR","01","H8OR01072","David","Wu",1,"D",169409,269627,FALSE
2006,"OR","02","H6OR02116","Greg","Walden",1,"R",181529,271719,FALSE
2006,"OR","02","H6OR02157","Carol","Voisin",0,"D",82484,271719,FALSE
2006,"OR","03","H6OR03064","Earl","Blumenauer",1,"D",186380,253610,FALSE
2006,"OR","03","H6OR03155","Bruce","Broussard",0,"R",59529,253610,FALSE
2006,"OR","04","H4OR04075","Jim","Feldkamp",0,"R",109105,290244,FALSE
2006,"OR","04","H6OR04047","Peter A.","DeFazio",1,"D",180607,290244,FALSE
2006,"OR","05","H6OR05069","Darlene","Hooley",1,"D",146973,272234,FALSE
2006,"OR","05","H6OR05119","Mike","Erickson",0,"R",116424,272234,FALSE
2006,"PA","01","H8PA01153","Robert A.","Brady",1,"D",137987,137999,FALSE
2006,"PA","02","H2PA02055","Chaka","Fattah",1,"D",165867,187283,FALSE
2006,"PA","02","H6PA02130","Michael","Gessner",0,"R",17291,187283,FALSE
2006,"PA","03","H4PA03075","Steven","Porter",0,"D",85110,202518,FALSE
2006,"PA","03","H4PA21051","Phil","English",1,"R",108525,202518,FALSE
2006,"PA","04","H0PA04154","Melissa A.","Hart",1,"R",122049,254084,FALSE
2006,"PA","04","H6PA04110","Jason","Altmire",0,"D",131847,254084,FALSE
2006,"PA","05","H6PA05091","John E.","Peterson",1,"R",115126,191727,FALSE
2006,"PA","05","H6PA05125","Donald L.","Hilliard",0,"D",76456,191727,FALSE
2006,"PA","06","H2PA06114","Jim","Gerlach",1,"R",121047,238939,FALSE
2006,"PA","06","H4PA06045","Lois","Murphy",0,"D",117892,238939,FALSE
2006,"PA","07","H4PA07027","Curt","Weldon",1,"R",114426,262434,FALSE
2006,"PA","07","H6PA07105","Joe","Sestak",0,"D",147898,262434,FALSE
2006,"PA","08","H4PA08074","Michael G.","Fitzpatrick",1,"R",124138,249817,FALSE
2006,"PA","08","H6PA08194","Patrick J.","Murphy",0,"D",125656,249817,FALSE
2006,"PA","09","H2PA09035","Bill","Shuster",1,"R",121069,200820,FALSE
2006,"PA","09","H6PA09093","Tony","Barr",0,"D",79610,200820,FALSE
2006,"PA","10","H6PA10109","Christopher","Carney",0,"D",110115,208173,FALSE
2006,"PA","10","H8PA10055","Don","Sherwood",1,"R",97862,208173,FALSE
2006,"PA","11","H0PA11050","Paul E.","Kanjorski",1,"D",134340,185413,FALSE
2006,"PA","11","H6PA11065","Joseph F.","Leonardi",0,"R",51033,185413,FALSE
2006,"PA","12","H6PA12030","John P.","Murtha",1,"D",123472,203163,FALSE
2006,"PA","12","H6PA12071","Diana","Irey",0,"R",79612,203163,FALSE
2006,"PA","13","H4PA13124","Allyson","Schwartz",1,"D",147368,222860,FALSE
2006,"PA","13","H6PA13087","Raj Peter","Bhakta",0,"R",75492,222860,FALSE
2006,"PA","14","H4PA18131","Mike","Doyle",1,"D",161075,179401,FALSE
2006,"PA","15","H4PA15087","Charles W.","Dent",1,"R",106153,198173,FALSE
2006,"PA","15","H6PA15157","Charles","Dertinger",0,"D",86186,198173,FALSE
2006,"PA","16","H4PA16051","Lois K.","Herr",0,"D",80915,204669,FALSE
2006,"PA","16","H6PA16197","Joseph R.","Pitts",1,"R",115741,204669,FALSE
2006,"PA","17","H2PA06080","Tim","Holden",1,"D",137253,212777,FALSE
2006,"PA","17","H6PA17153","Matthew A.","Wertz",0,"R",75455,212777,FALSE
2006,"PA","18","H2PA18143","Tim","Murphy",1,"R",144632,250240,FALSE
2006,"PA","18","H6PA18201","Chad","Kluko",0,"D",105419,250240,FALSE
2006,"PA","19","H0PA19053","Todd","Platts",1,"R",142512,222898,FALSE
2006,"PA","19","H6PA19126","Philip J., Jr.","Avillo",0,"D",74625,222898,FALSE
2006,"RI","01","H4RI01034","Patrick J.","Kennedy",1,"D",124676,180185,FALSE
2006,"RI","01","H6RI01096","Jonathan P.","Scott",0,"R",41856,180185,FALSE
2006,"RI","02","H0RI02139","James R.","Langevin",1,"D",140352,193197,FALSE
2006,"SC","01","H0SC01071","Henry","Brown",1,"R",115766,193375,FALSE
2006,"SC","01","H6SC01128","Randy","Maatta",0,"D",73218,193375,FALSE
2006,"SC","02","H2SC02059","Joe","Wilson",1,"R",127811,204052,FALSE
2006,"SC","02","H4SC02048","Michael Ray","Ellisor",0,"D",76090,204052,FALSE
2006,"SC","03","H2SC03057","J. Gresham","Barrett",1,"R",111882,177988,FALSE
2006,"SC","03","H6SC03074","Lee","Ballenger",0,"D",66039,177988,FALSE
2006,"SC","04","H2SC04022","Bob","Inglis",1,"R",115553,179931,FALSE
2006,"SC","04","H6SC04155","William Griff","Griffith",0,"D",57490,179931,FALSE
2006,"SC","05","H2SC05052","John","Spratt",1,"D",99669,175154,FALSE
2006,"SC","05","H6SC05111","Ralph","Norman",0,"R",75422,175154,FALSE
2006,"SC","06","H2SC02042","James E. ""Jim""","Clyburn",1,"D",100213,155706,FALSE
2006,"SC","06","H4SC06064","Gary","McLeod",0,"R",53181,155706,FALSE
2006,"SD","01","H2SD00092","Stephanie","Herseth",1,"D",230468,333562,FALSE
2006,"SD","01","H6SD00127","Bruce W.","Whalen",0,"R",97864,333562,FALSE
2006,"TN","01","H6TN01313","David","Davis",0,"R",108336,177278,FALSE
2006,"TN","01","H6TN01404","Rick","Trent",0,"D",65538,177278,FALSE
2006,"TN","02","H2TN02047","John","Greene",0,"D",45025,202120,FALSE
2006,"TN","02","H8TN02069","John J., Jr.","Duncan",1,"R",157095,202120,FALSE
2006,"TN","03","H2TN03052","Zach","Wamp",1,"R",130791,199115,FALSE
2006,"TN","03","H6TN03129","Brett","Benedict",0,"D",68324,199115,FALSE
2006,"TN","04","H4TN04122","Kenneth","Martin",0,"R",62449,186115,FALSE
2006,"TN","04","H4TN06051","Lincoln","Davis",1,"D",123666,186115,FALSE
2006,"TN","05","H2TN05131","Jim","Cooper",1,"D",122919,178142,FALSE
2006,"TN","05","H6TN05264","Thomas F.","Kovach",0,"R",49702,178142,FALSE
2006,"TN","06","H4TN04015","Bart","Gordon",1,"D",129069,192380,FALSE
2006,"TN","06","H6TN06122","David R.","Davis",0,"R",60392,192380,FALSE
2006,"TN","07","H2TN06030","Marsha","Blackburn",1,"R",152288,230582,FALSE
2006,"TN","07","H6TN07070","Bill","Morrison",0,"D",73369,230582,FALSE
2006,"TN","08","H6TN08144","John","Farmer",0,"R",47492,177108,FALSE
2006,"TN","08","H8TN08033","John","Tanner",1,"D",129610,177108,FALSE
2006,"TN","09","H6TN09068","Steve","Cohen",0,"D",103341,172586,FALSE
2006,"TN","09","H6TN09316","Mark","White",0,"R",31002,172586,FALSE
2006,"TX","01","H4TX04039","Louie","Gohmert",1,"R",104099,153070,FALSE
2006,"TX","01","H6TX01196","Roger L.","Owen",0,"D",46303,153070,FALSE
2006,"TX","02","H4TX02108","Ted","Poe",1,"R",90490,137865,FALSE
2006,"TX","02","H6TX02145","Gary E.","Binderim",0,"D",45080,137865,FALSE
2006,"TX","03","H2TX03118","Sam","Johnson",1,"R",88690,141881,FALSE
2006,"TX","03","H6TX03119","Dan","Dodd",0,"D",49529,141881,FALSE
2006,"TX","04","H0TX04037","Ralph M.","Hall",1,"R",106495,165269,FALSE
2006,"TX","04","H6TX04083","Glenn","Melancon",0,"D",55278,165269,FALSE
2006,"TX","05","H2TX05121","Jeb","Hensarling",1,"R",88478,143252,FALSE
2006,"TX","05","H6TX05148","Charlie","Thompson",0,"D",50983,143252,FALSE
2006,"TX","06","H4TX06117","Joe L.","Barton",1,"R",91927,152036,FALSE
2006,"TX","06","H6TX06112","David T.","Harris",0,"D",56369,152036,FALSE
2006,"TX","07","H0TX07055","John","Culberson",1,"R",99318,167785,FALSE
2006,"TX","07","H6TX07094","Jim","Henley",0,"D",64514,167785,FALSE
2006,"TX","08","H4TX08048","James ""Jim""","Wright",0,"D",51393,157058,FALSE
2006,"TX","08","H6TX08100","Kevin","Brady",1,"R",105665,157058,FALSE
2006,"TX","09","H4TX09095","Al","Green",1,"D",60253,60253,FALSE
2006,"TX","10","H4TX10093","Michael T.","McCaul",1,"R",97726,176755,FALSE
2006,"TX","10","H6TX10106","Ted","Ankrum",0,"D",71415,176755,FALSE
2006,"TX","11","H4TX19136","Mike","Conaway",1,"R",107268,107268,FALSE
2006,"TX","12","H6TX12060","Kay","Granger",1,"R",98371,146935,FALSE
2006,"TX","12","H6TX12094","John R.","Morris",0,"D",45676,146935,FALSE
2006,"TX","13","H4TX13014","Mac","Thornberry",1,"R",108107,145396,FALSE
2006,"TX","13","H6TX13100","Roger J.","Waun",0,"D",33460,145396,FALSE
2006,"TX","14","H6TX14090","Shane","Sklar",0,"D",62429,156809,FALSE
2006,"TX","14","H6TX22101","Ron","Paul",1,"R",94380,156809,FALSE
2006,"TX","15","H4TX15076","Paul B.","Haring",0,"R",16601,69987,FALSE
2006,"TX","15","H6TX15055","Rubén","Hinojosa",1,"D",43236,69987,FALSE
2006,"TX","15","H6TX15113","Eddie","Zamora",0,"R",10150,69987,FALSE
2006,"TX","16","H6TX00115","Sylvestre","Reyes",1,"D",61116,77688,FALSE
2006,"TX","17","H6TX17069","Van","Taylor",0,"R",64142,159124,FALSE
2006,"TX","17","H8TX06035","Chet","Edwards",1,"D",92478,159124,FALSE
2006,"TX","18","H4TX18054","Sheila Jackson","Lee",1,"D",65936,86051,FALSE
2006,"TX","18","H6TX18117","Ahmad R.","Hassan",0,"R",16448,86051,FALSE
2006,"TX","19","H4TX19102","Randy","Neugebauer",1,"R",94785,140007,FALSE
2006,"TX","19","H6TX19073","Robert","Ricketts",0,"D",41676,140007,FALSE
2006,"TX","20","H8TX20077","Charles A.","Gonzalez",1,"D",68348,78245,FALSE
2006,"TX","21","H2TX21052","John","Courage",0,"D",49957,203782,FALSE
2006,"TX","21","H6TX21012","Lamar","Smith",1,"R",122486,203782,FALSE
2006,"TX","21","H6TX21186","Gene","Kelly",0,"D",18355,203782,FALSE
2006,"TX","22","H6TX09033","Nick","Lampson",0,"D",76775,148239,FALSE
2006,"TX","23","H2TX23058","Henry","Bonilla",1,"R",60175,123799,FALSE
2006,"TX","23","H6TX23109","Rick","Bolanos",0,"D",2564,123799,FALSE
2006,"TX","23","H6TX23125","Albert","Uresti",0,"D",14552,123799,FALSE
2006,"TX","23","H6TX23141","Lukin","Gilliland",0,"D",13728,123799,FALSE
